SIZE ,SHAPE ,STOCK ,COLORSPEC ,COATING ,LAMINATION ,UNWIND OPTIONS ,RunSize,UnitPrice,TotalPrice
"2.5"" x 4""",Oval,Clear BOPP,4/0 (4 color front),No Coating,No Lamination,Not Important,500,0.5780,289.00
"2.5"" x 4""",Oval,Clear BOPP,4/0 (4 color front),No Coating,No Lamination,Not Important,1000,0.3398,339.81
"2.5"" x 4""",Oval,Clear BOPP,4/0 (4 color front),No Coating,No Lamination,Not Important,2500,0.1797,449.37
"2.5"" x 4""",Oval,Clear BOPP,4/0 (4 color front),No Coating,No Lamination,Not Important,5000,0.1315,657.38
"2.5"" x 4""",Oval,Clear BOPP,4/0 (4 color front),No Coating,No Lamination,Not Important,10000,0.0921,920.96
"2.5"" x 4""",Oval,Clear BOPP,4/0 (4 color front),No Coating,No Lamination,Not Important,15000,0.0947,"1,421.13"
"2.5"" x 4""",Oval,Clear BOPP,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),250,0.9717,242.93
"2.5"" x 4""",Oval,Clear BOPP,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),500,0.5780,289.00
"2.5"" x 4""",Oval,Clear BOPP,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),1000,0.3398,339.81
"2.5"" x 4""",Oval,Clear BOPP,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),2500,0.1797,449.37
"2.5"" x 4""",Oval,Clear BOPP,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),5000,0.1315,657.38
"2.5"" x 4""",Oval,Clear BOPP,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),10000,0.0921,920.96
"2.5"" x 4""",Oval,Clear BOPP,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),15000,0.0947,"1,421.13"
"2.5"" x 4""",Oval,Clear BOPP,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),250,0.9717,242.93
"2.5"" x 4""",Oval,Clear BOPP,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),500,0.5780,289.00
"2.5"" x 4""",Oval,Clear BOPP,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),1000,0.3398,339.81
"2.5"" x 4""",Oval,Clear BOPP,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),2500,0.1797,449.37
"2.5"" x 4""",Oval,Clear BOPP,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),5000,0.1315,657.38
"2.5"" x 4""",Oval,Clear BOPP,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),10000,0.0921,920.96
"2.5"" x 4""",Oval,Clear BOPP,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),15000,0.0947,"1,421.13"
"2.5"" x 4""",Oval,Clear BOPP,4/0 with White Mask,No Coating,Silk,Off Bottom (Direction #2),250,1.0635,265.88
"2.5"" x 4""",Oval,Clear BOPP,4/0 with White Mask,No Coating,Silk,Off Bottom (Direction #2),500,0.6278,313.92
"2.5"" x 4""",Oval,Clear BOPP,4/0 with White Mask,No Coating,Silk,Off Bottom (Direction #2),1000,0.3667,366.75
"2.5"" x 4""",Oval,Clear BOPP,4/0 with White Mask,No Coating,Silk,Off Bottom (Direction #2),2500,0.1953,488.24
"2.5"" x 4""",Oval,Clear BOPP,4/0 with White Mask,No Coating,Silk,Off Bottom (Direction #2),5000,0.1403,701.25
"2.5"" x 4""",Oval,Clear BOPP,4/0 with White Mask,No Coating,Silk,Off Bottom (Direction #2),10000,0.0971,970.84
"2.5"" x 4""",Oval,Clear BOPP,4/0 with White Mask,No Coating,Silk,Off Bottom (Direction #2),15000,0.0995,"1,492.95"
"2.5"" x 4""",Oval,Clear BOPP,4/0 with White Mask,No Coating,Silk,Off Left (Direction #4),250,1.0635,265.88
"2.5"" x 4""",Oval,Clear BOPP,4/0 with White Mask,No Coating,Silk,Off Left (Direction #4),500,0.6278,313.92
"2.5"" x 4""",Oval,Clear BOPP,4/0 with White Mask,No Coating,Silk,Off Left (Direction #4),1000,0.3667,366.75
"2.5"" x 4""",Oval,Clear BOPP,4/0 with White Mask,No Coating,Silk,Off Left (Direction #4),2500,0.1953,488.24
"2.5"" x 4""",Oval,Clear BOPP,4/0 with White Mask,No Coating,Silk,Off Left (Direction #4),5000,0.1403,701.25
"2.5"" x 4""",Oval,Clear BOPP,4/0 with White Mask,No Coating,Silk,Off Left (Direction #4),10000,0.0971,970.84
"2.5"" x 4""",Oval,Clear BOPP,4/0 with White Mask,No Coating,Silk,Off Left (Direction #4),15000,0.0995,"1,492.95"
"2.5"" x 4""",Oval,Clear BOPP,4/0 with White Mask,No Coating,Silk,Not Important,250,1.0635,265.88
"2.5"" x 4""",Oval,Clear BOPP,4/0 with White Mask,No Coating,Silk,Not Important,500,0.6278,313.92
"2.5"" x 4""",Oval,Clear BOPP,4/0 with White Mask,No Coating,Silk,Not Important,1000,0.3667,366.75
"2.5"" x 4""",Oval,Clear BOPP,4/0 with White Mask,No Coating,Silk,Not Important,2500,0.1953,488.24
"2.5"" x 4""",Oval,Clear BOPP,4/0 with White Mask,No Coating,Silk,Not Important,5000,0.1403,701.25
"2.5"" x 4""",Oval,Clear BOPP,4/0 with White Mask,No Coating,Silk,Not Important,10000,0.0971,970.84
"2.5"" x 4""",Oval,Clear BOPP,4/0 with White Mask,No Coating,Silk,Not Important,15000,0.0995,"1,492.95"
"2.5"" x 4""",Oval,Clear BOPP,4/0 with White Mask,No Coating,Silk,Off Top (Direction #1),250,1.0635,265.88
"2.5"" x 4""",Oval,Clear BOPP,4/0 with White Mask,No Coating,Silk,Off Top (Direction #1),500,0.6278,313.92
"2.5"" x 4""",Oval,Clear BOPP,4/0 with White Mask,No Coating,Silk,Off Top (Direction #1),1000,0.3667,366.75
"2.5"" x 4""",Oval,Clear BOPP,4/0 with White Mask,No Coating,Silk,Off Top (Direction #1),2500,0.1953,488.24
"2.5"" x 4""",Oval,Clear BOPP,4/0 with White Mask,No Coating,Silk,Off Top (Direction #1),5000,0.1403,701.25
"2.5"" x 4""",Oval,Clear BOPP,4/0 with White Mask,No Coating,Silk,Off Top (Direction #1),10000,0.0971,970.84
"2.5"" x 4""",Oval,Clear BOPP,4/0 with White Mask,No Coating,Silk,Off Top (Direction #1),15000,0.0995,"1,492.95"
"2.5"" x 4""",Oval,Clear BOPP,4/0 with White Mask,No Coating,Silk,Off Right (Direction #3),250,1.0635,265.88
"2.5"" x 4""",Oval,Clear BOPP,4/0 with White Mask,No Coating,Silk,Off Right (Direction #3),500,0.6278,313.92
"2.5"" x 4""",Oval,Clear BOPP,4/0 with White Mask,No Coating,Silk,Off Right (Direction #3),1000,0.3667,366.75
"2.5"" x 4""",Oval,Clear BOPP,4/0 with White Mask,No Coating,Silk,Off Right (Direction #3),2500,0.1953,488.24
"2.5"" x 4""",Oval,Clear BOPP,4/0 with White Mask,No Coating,Silk,Off Right (Direction #3),5000,0.1403,701.25
"2.5"" x 4""",Oval,Clear BOPP,4/0 with White Mask,No Coating,Silk,Off Right (Direction #3),10000,0.0971,970.84
"2.5"" x 4""",Oval,Clear BOPP,4/0 with White Mask,No Coating,Silk,Off Right (Direction #3),15000,0.0995,"1,492.95"
"2.5"" x 4""",Oval,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Bottom (Direction #2),250,1.0035,250.88
"2.5"" x 4""",Oval,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Bottom (Direction #2),500,0.5938,296.92
"2.5"" x 4""",Oval,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Bottom (Direction #2),1000,0.3477,347.75
"2.5"" x 4""",Oval,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Bottom (Direction #2),2500,0.1861,465.24
"2.5"" x 4""",Oval,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Bottom (Direction #2),5000,0.1347,673.25
"2.5"" x 4""",Oval,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Bottom (Direction #2),10000,0.0937,936.84
"2.5"" x 4""",Oval,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Bottom (Direction #2),15000,0.0963,"1,444.95"
"2.5"" x 4""",Oval,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Left (Direction #4),250,1.0035,250.88
"2.5"" x 4""",Oval,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Left (Direction #4),500,0.5938,296.92
"2.5"" x 4""",Oval,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Left (Direction #4),1000,0.3477,347.75
"2.5"" x 4""",Oval,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Left (Direction #4),2500,0.1861,465.24
"2.5"" x 4""",Oval,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Left (Direction #4),5000,0.1347,673.25
"2.5"" x 4""",Oval,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Left (Direction #4),10000,0.0937,936.84
"2.5"" x 4""",Oval,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Left (Direction #4),15000,0.0963,"1,444.95"
"2.5"" x 4""",Oval,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Not Important,250,1.0035,250.88
"2.5"" x 4""",Oval,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Not Important,500,0.5938,296.92
"2.5"" x 4""",Oval,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Not Important,1000,0.3477,347.75
"2.5"" x 4""",Oval,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Not Important,2500,0.1861,465.24
"2.5"" x 4""",Oval,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Not Important,5000,0.1347,673.25
"2.5"" x 4""",Oval,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Not Important,10000,0.0937,936.84
"2.5"" x 4""",Oval,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Not Important,15000,0.0963,"1,444.95"
"2.5"" x 4""",Oval,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Top (Direction #1),250,1.0035,250.88
"2.5"" x 4""",Oval,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Top (Direction #1),500,0.5938,296.92
"2.5"" x 4""",Oval,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Top (Direction #1),1000,0.3477,347.75
"2.5"" x 4""",Oval,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Top (Direction #1),2500,0.1861,465.24
"2.5"" x 4""",Oval,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Top (Direction #1),5000,0.1347,673.25
"2.5"" x 4""",Oval,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Top (Direction #1),10000,0.0937,936.84
"2.5"" x 4""",Oval,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Top (Direction #1),15000,0.0963,"1,444.95"
"2.5"" x 4""",Oval,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Right (Direction #3),250,1.0035,250.88
"2.5"" x 4""",Oval,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Right (Direction #3),500,0.5938,296.92
"2.5"" x 4""",Oval,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Right (Direction #3),1000,0.3477,347.75
"2.5"" x 4""",Oval,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Right (Direction #3),2500,0.1861,465.24
"2.5"" x 4""",Oval,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Right (Direction #3),5000,0.1347,673.25
"2.5"" x 4""",Oval,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Right (Direction #3),10000,0.0937,936.84
"2.5"" x 4""",Oval,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Right (Direction #3),15000,0.0963,"1,444.95"
"2.5"" x 4""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Bottom (Direction #2),250,0.8730,218.25
"2.5"" x 4""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Bottom (Direction #2),500,0.5135,256.77
"2.5"" x 4""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Bottom (Direction #2),1000,0.2889,288.94
"2.5"" x 4""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Bottom (Direction #2),2500,0.1451,362.81
"2.5"" x 4""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Bottom (Direction #2),5000,0.1025,512.30
"2.5"" x 4""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Bottom (Direction #2),10000,0.0760,760.45
"2.5"" x 4""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Bottom (Direction #2),15000,0.0710,"1,065.02"
"2.5"" x 4""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Left (Direction #4),250,0.8730,218.25
"2.5"" x 4""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Left (Direction #4),500,0.5135,256.77
"2.5"" x 4""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Left (Direction #4),1000,0.2889,288.94
"2.5"" x 4""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Left (Direction #4),2500,0.1451,362.81
"2.5"" x 4""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Left (Direction #4),5000,0.1025,512.30
"2.5"" x 4""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Left (Direction #4),10000,0.0760,760.45
"2.5"" x 4""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Left (Direction #4),15000,0.0710,"1,065.02"
"2.5"" x 4""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Not Important,250,0.8730,218.25
"2.5"" x 4""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Not Important,500,0.5135,256.77
"2.5"" x 4""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Not Important,1000,0.2889,288.94
"2.5"" x 4""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Not Important,2500,0.1451,362.81
"2.5"" x 4""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Not Important,5000,0.1025,512.30
"2.5"" x 4""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Not Important,10000,0.0760,760.45
"2.5"" x 4""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Not Important,15000,0.0710,"1,065.02"
"2.5"" x 4""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Top (Direction #1),250,0.8730,218.25
"2.5"" x 4""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Top (Direction #1),500,0.5135,256.77
"2.5"" x 4""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Top (Direction #1),1000,0.2889,288.94
"2.5"" x 4""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Top (Direction #1),2500,0.1451,362.81
"2.5"" x 4""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Top (Direction #1),5000,0.1025,512.30
"2.5"" x 4""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Top (Direction #1),10000,0.0760,760.45
"2.5"" x 4""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Top (Direction #1),15000,0.0710,"1,065.02"
"2.5"" x 4""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Right (Direction #3),250,0.8730,218.25
"2.5"" x 4""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Right (Direction #3),500,0.5135,256.77
"2.5"" x 4""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Right (Direction #3),1000,0.2889,288.94
"2.5"" x 4""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Right (Direction #3),2500,0.1451,362.81
"2.5"" x 4""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Right (Direction #3),5000,0.1025,512.30
"2.5"" x 4""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Right (Direction #3),10000,0.0760,760.45
"2.5"" x 4""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Right (Direction #3),15000,0.0710,"1,065.02"
"2.5"" x 4""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),250,0.8130,203.25
"2.5"" x 4""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),500,0.4795,239.77
"2.5"" x 4""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),1000,0.2699,269.94
"2.5"" x 4""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),2500,0.1359,339.81
"2.5"" x 4""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),5000,0.0969,484.30
"2.5"" x 4""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),10000,0.0726,726.45
"2.5"" x 4""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),15000,0.0678,"1,017.02"
"2.5"" x 4""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),250,0.8130,203.25
"2.5"" x 4""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),500,0.4795,239.77
"2.5"" x 4""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),1000,0.2699,269.94
"2.5"" x 4""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),2500,0.1359,339.81
"2.5"" x 4""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),5000,0.0969,484.30
"2.5"" x 4""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),10000,0.0726,726.45
"2.5"" x 4""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),15000,0.0678,"1,017.02"
"2.5"" x 4""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Not Important,250,0.8130,203.25
"2.5"" x 4""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Not Important,500,0.4795,239.77
"2.5"" x 4""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Not Important,1000,0.2699,269.94
"2.5"" x 4""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Not Important,2500,0.1359,339.81
"2.5"" x 4""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Not Important,5000,0.0969,484.30
"2.5"" x 4""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Not Important,10000,0.0726,726.45
"2.5"" x 4""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Not Important,15000,0.0678,"1,017.02"
"2.5"" x 4""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),250,0.8130,203.25
"2.5"" x 4""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),500,0.4795,239.77
"2.5"" x 4""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),1000,0.2699,269.94
"2.5"" x 4""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),2500,0.1359,339.81
"2.5"" x 4""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),5000,0.0969,484.30
"2.5"" x 4""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),10000,0.0726,726.45
"2.5"" x 4""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),15000,0.0678,"1,017.02"
"2.5"" x 4""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),250,0.8130,203.25
"2.5"" x 4""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),500,0.4795,239.77
"2.5"" x 4""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),1000,0.2699,269.94
"2.5"" x 4""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),2500,0.1359,339.81
"2.5"" x 4""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),5000,0.0969,484.30
"2.5"" x 4""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),10000,0.0726,726.45
"2.5"" x 4""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),15000,0.0678,"1,017.02"
"2.5"" x 4""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Bottom (Direction #2),250,0.8130,203.25
"2.5"" x 4""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Bottom (Direction #2),500,0.4795,239.77
"2.5"" x 4""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Bottom (Direction #2),1000,0.2699,269.94
"2.5"" x 4""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Bottom (Direction #2),2500,0.1359,339.81
"2.5"" x 4""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Bottom (Direction #2),5000,0.0969,484.30
"2.5"" x 4""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Bottom (Direction #2),10000,0.0726,726.45
"2.5"" x 4""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Bottom (Direction #2),15000,0.0678,"1,017.02"
"2.5"" x 4""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Left (Direction #4),250,0.8130,203.25
"2.5"" x 4""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Left (Direction #4),500,0.4795,239.77
"2.5"" x 4""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Left (Direction #4),1000,0.2699,269.94
"2.5"" x 4""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Left (Direction #4),2500,0.1359,339.81
"2.5"" x 4""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Left (Direction #4),5000,0.0969,484.30
"2.5"" x 4""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Left (Direction #4),10000,0.0726,726.45
"2.5"" x 4""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Left (Direction #4),15000,0.0678,"1,017.02"
"2.5"" x 4""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Not Important,250,0.8130,203.25
"2.5"" x 4""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Not Important,500,0.4795,239.77
"2.5"" x 4""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Not Important,1000,0.2699,269.94
"2.5"" x 4""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Not Important,2500,0.1359,339.81
"2.5"" x 4""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Not Important,5000,0.0969,484.30
"2.5"" x 4""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Not Important,10000,0.0726,726.45
"2.5"" x 4""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Not Important,15000,0.0678,"1,017.02"
"2.5"" x 4""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Top (Direction #1),250,0.8130,203.25
"2.5"" x 4""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Top (Direction #1),500,0.4795,239.77
"2.5"" x 4""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Top (Direction #1),1000,0.2699,269.94
"2.5"" x 4""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Top (Direction #1),2500,0.1359,339.81
"2.5"" x 4""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Top (Direction #1),5000,0.0969,484.30
"2.5"" x 4""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Top (Direction #1),10000,0.0726,726.45
"2.5"" x 4""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Top (Direction #1),15000,0.0678,"1,017.02"
"2.5"" x 4""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Right (Direction #3),250,0.8130,203.25
"2.5"" x 4""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Right (Direction #3),500,0.4795,239.77
"2.5"" x 4""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Right (Direction #3),1000,0.2699,269.94
"2.5"" x 4""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Right (Direction #3),2500,0.1359,339.81
"2.5"" x 4""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Right (Direction #3),5000,0.0969,484.30
"2.5"" x 4""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Right (Direction #3),10000,0.0726,726.45
"2.5"" x 4""",Oval,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Right (Direction #3),15000,0.0678,"1,017.02"
"2.5"" x 4""",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Off Bottom (Direction #2),250,0.9619,240.48
"2.5"" x 4""",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Off Bottom (Direction #2),500,0.5675,283.75
"2.5"" x 4""",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Off Bottom (Direction #2),1000,0.3191,319.10
"2.5"" x 4""",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Off Bottom (Direction #2),2500,0.1572,392.97
"2.5"" x 4""",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Off Bottom (Direction #2),5000,0.1017,508.68
"2.5"" x 4""",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Off Bottom (Direction #2),10000,0.0756,755.75
"2.5"" x 4""",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Off Bottom (Direction #2),15000,0.0706,"1,058.46"
"2.5"" x 4""",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Off Left (Direction #4),250,0.9619,240.48
"2.5"" x 4""",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Off Left (Direction #4),500,0.5675,283.75
"2.5"" x 4""",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Off Left (Direction #4),1000,0.3191,319.10
"2.5"" x 4""",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Off Left (Direction #4),2500,0.1572,392.97
"2.5"" x 4""",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Off Left (Direction #4),5000,0.1017,508.68
"2.5"" x 4""",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Off Left (Direction #4),10000,0.0756,755.75
"2.5"" x 4""",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Off Left (Direction #4),15000,0.0706,"1,058.46"
"2.5"" x 4""",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Not Important,250,0.9619,240.48
"2.5"" x 4""",Oval,White BOPP,4/0 (4 color front),No Coating,Silk,Not Important,500,0.5675,283.75
