SIZE ,SHAPE ,STOCK ,COLORSPEC ,COATING ,LAMINATION ,UNWIND OPTIONS ,RunSize,UnitPrice,TotalPrice
"4"" x 5""",Rectangle,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Right (Direction #3),2500,0.2306,576.38
"4"" x 5""",Rectangle,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Right (Direction #3),5000,0.2061,"1,030.52"
"4"" x 5""",Rectangle,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Right (Direction #3),10000,0.1947,"1,946.72"
"4"" x 5""",Rectangle,Clear BOPP,4/0 with White Mask,No Coating,No Lamination,Off Right (Direction #3),15000,0.1572,"2,357.97"
"4"" x 5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Left (Direction #4),250,0.9174,229.35
"4"" x 5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Left (Direction #4),500,0.5580,279.00
"4"" x 5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Left (Direction #4),1000,0.3302,330.23
"4"" x 5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Left (Direction #4),2500,0.1889,472.37
"4"" x 5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Left (Direction #4),5000,0.1447,723.49
"4"" x 5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Left (Direction #4),10000,0.1077,"1,077.22"
"4"" x 5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Left (Direction #4),15000,0.1006,"1,508.51"
"4"" x 5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Bottom (Direction #2),250,0.9174,229.35
"4"" x 5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Bottom (Direction #2),500,0.5580,279.00
"4"" x 5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Bottom (Direction #2),1000,0.3302,330.23
"4"" x 5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Bottom (Direction #2),2500,0.1889,472.37
"4"" x 5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Bottom (Direction #2),5000,0.1447,723.49
"4"" x 5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Bottom (Direction #2),10000,0.1077,"1,077.22"
"4"" x 5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Bottom (Direction #2),15000,0.1006,"1,508.51"
"4"" x 5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Not Important,250,0.9174,229.35
"4"" x 5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Not Important,500,0.5580,279.00
"4"" x 5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Not Important,1000,0.3302,330.23
"4"" x 5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Not Important,2500,0.1889,472.37
"4"" x 5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Not Important,5000,0.1447,723.49
"4"" x 5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Not Important,10000,0.1077,"1,077.22"
"4"" x 5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Not Important,15000,0.1006,"1,508.51"
"4"" x 5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Top (Direction #1),250,0.9174,229.35
"4"" x 5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Top (Direction #1),500,0.5580,279.00
"4"" x 5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Top (Direction #1),1000,0.3302,330.23
"4"" x 5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Top (Direction #1),2500,0.1889,472.37
"4"" x 5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Top (Direction #1),5000,0.1447,723.49
"4"" x 5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Top (Direction #1),10000,0.1077,"1,077.22"
"4"" x 5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Top (Direction #1),15000,0.1006,"1,508.51"
"4"" x 5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Right (Direction #3),250,0.9174,229.35
"4"" x 5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Right (Direction #3),500,0.5580,279.00
"4"" x 5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Right (Direction #3),1000,0.3302,330.23
"4"" x 5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Right (Direction #3),2500,0.1889,472.37
"4"" x 5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Right (Direction #3),5000,0.1447,723.49
"4"" x 5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Right (Direction #3),10000,0.1077,"1,077.22"
"4"" x 5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,Silk,Off Right (Direction #3),15000,0.1006,"1,508.51"
"4"" x 5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),250,0.8574,214.35
"4"" x 5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),500,0.5240,262.00
"4"" x 5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),1000,0.3112,311.23
"4"" x 5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),2500,0.1797,449.37
"4"" x 5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),5000,0.1391,695.49
"4"" x 5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),10000,0.1043,"1,043.22"
"4"" x 5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),15000,0.0974,"1,460.51"
"4"" x 5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),250,0.8574,214.35
"4"" x 5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),500,0.5240,262.00
"4"" x 5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),1000,0.3112,311.23
"4"" x 5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),2500,0.1797,449.37
"4"" x 5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),5000,0.1391,695.49
"4"" x 5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),10000,0.1043,"1,043.22"
"4"" x 5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),15000,0.0974,"1,460.51"
"4"" x 5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Not Important,250,0.8574,214.35
"4"" x 5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Not Important,500,0.5240,262.00
"4"" x 5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Not Important,1000,0.3112,311.23
"4"" x 5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Not Important,2500,0.1797,449.37
"4"" x 5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Not Important,5000,0.1391,695.49
"4"" x 5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Not Important,10000,0.1043,"1,043.22"
"4"" x 5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Not Important,15000,0.0974,"1,460.51"
"4"" x 5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),250,0.8574,214.35
"4"" x 5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),500,0.5240,262.00
"4"" x 5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),1000,0.3112,311.23
"4"" x 5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),2500,0.1797,449.37
"4"" x 5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),5000,0.1391,695.49
"4"" x 5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),10000,0.1043,"1,043.22"
"4"" x 5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),15000,0.0974,"1,460.51"
"4"" x 5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),250,0.8574,214.35
"4"" x 5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),500,0.5240,262.00
"4"" x 5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),1000,0.3112,311.23
"4"" x 5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),2500,0.1797,449.37
"4"" x 5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),5000,0.1391,695.49
"4"" x 5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),10000,0.1043,"1,043.22"
"4"" x 5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),15000,0.0974,"1,460.51"
"4"" x 5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Left (Direction #4),250,0.8574,214.35
"4"" x 5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Left (Direction #4),500,0.5240,262.00
"4"" x 5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Left (Direction #4),1000,0.3112,311.23
"4"" x 5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Left (Direction #4),2500,0.1797,449.37
"4"" x 5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Left (Direction #4),5000,0.1391,695.49
"4"" x 5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Left (Direction #4),10000,0.1043,"1,043.22"
"4"" x 5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Left (Direction #4),15000,0.0974,"1,460.51"
"4"" x 5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Bottom (Direction #2),250,0.8574,214.35
"4"" x 5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Bottom (Direction #2),500,0.5240,262.00
"4"" x 5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Bottom (Direction #2),1000,0.3112,311.23
"4"" x 5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Bottom (Direction #2),2500,0.1797,449.37
"4"" x 5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Bottom (Direction #2),5000,0.1391,695.49
"4"" x 5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Bottom (Direction #2),10000,0.1043,"1,043.22"
"4"" x 5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Bottom (Direction #2),15000,0.0974,"1,460.51"
"4"" x 5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Not Important,250,0.8574,214.35
"4"" x 5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Not Important,500,0.5240,262.00
"4"" x 5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Not Important,1000,0.3112,311.23
"4"" x 5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Not Important,2500,0.1797,449.37
"4"" x 5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Not Important,5000,0.1391,695.49
"4"" x 5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Not Important,10000,0.1043,"1,043.22"
"4"" x 5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Not Important,15000,0.0974,"1,460.51"
"4"" x 5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Top (Direction #1),250,0.8574,214.35
"4"" x 5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Top (Direction #1),500,0.5240,262.00
"4"" x 5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Top (Direction #1),1000,0.3112,311.23
"4"" x 5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Top (Direction #1),2500,0.1797,449.37
"4"" x 5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Top (Direction #1),5000,0.1391,695.49
"4"" x 5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Top (Direction #1),10000,0.1043,"1,043.22"
"4"" x 5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Top (Direction #1),15000,0.0974,"1,460.51"
"4"" x 5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Right (Direction #3),250,0.8574,214.35
"4"" x 5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Right (Direction #3),500,0.5240,262.00
"4"" x 5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Right (Direction #3),1000,0.3112,311.23
"4"" x 5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Right (Direction #3),2500,0.1797,449.37
"4"" x 5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Right (Direction #3),5000,0.1391,695.49
"4"" x 5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Right (Direction #3),10000,0.1043,"1,043.22"
"4"" x 5""",Rectangle,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Right (Direction #3),15000,0.0974,"1,460.51"
"4"" x 5""",Rectangle,White BOPP,4/0 (4 color front),No Coating,Silk,Off Left (Direction #4),250,1.0127,253.18
"4"" x 5""",Rectangle,White BOPP,4/0 (4 color front),No Coating,Silk,Off Left (Direction #4),500,0.6152,307.58
"4"" x 5""",Rectangle,White BOPP,4/0 (4 color front),No Coating,Silk,Off Left (Direction #4),1000,0.3652,365.15
"4"" x 5""",Rectangle,White BOPP,4/0 (4 color front),No Coating,Silk,Off Left (Direction #4),2500,0.2048,512.06
"4"" x 5""",Rectangle,White BOPP,4/0 (4 color front),No Coating,Silk,Off Left (Direction #4),5000,0.1326,663.15
"4"" x 5""",Rectangle,White BOPP,4/0 (4 color front),No Coating,Silk,Off Left (Direction #4),10000,0.0988,988.16
"4"" x 5""",Rectangle,White BOPP,4/0 (4 color front),No Coating,Silk,Off Left (Direction #4),15000,0.0922,"1,383.25"
"4"" x 5""",Rectangle,White BOPP,4/0 (4 color front),No Coating,Silk,Off Bottom (Direction #2),250,1.0127,253.18
"4"" x 5""",Rectangle,White BOPP,4/0 (4 color front),No Coating,Silk,Off Bottom (Direction #2),500,0.6152,307.58
"4"" x 5""",Rectangle,White BOPP,4/0 (4 color front),No Coating,Silk,Off Bottom (Direction #2),1000,0.3652,365.15
"4"" x 5""",Rectangle,White BOPP,4/0 (4 color front),No Coating,Silk,Off Bottom (Direction #2),2500,0.2048,512.06
"4"" x 5""",Rectangle,White BOPP,4/0 (4 color front),No Coating,Silk,Off Bottom (Direction #2),5000,0.1326,663.15
"4"" x 5""",Rectangle,White BOPP,4/0 (4 color front),No Coating,Silk,Off Bottom (Direction #2),10000,0.0988,988.16
"4"" x 5""",Rectangle,White BOPP,4/0 (4 color front),No Coating,Silk,Off Bottom (Direction #2),15000,0.0922,"1,383.25"
"4"" x 5""",Rectangle,White BOPP,4/0 (4 color front),No Coating,Silk,Not Important,250,1.0127,253.18
"4"" x 5""",Rectangle,White BOPP,4/0 (4 color front),No Coating,Silk,Not Important,500,0.6152,307.58
"4"" x 5""",Rectangle,White BOPP,4/0 (4 color front),No Coating,Silk,Not Important,1000,0.3652,365.15
"4"" x 5""",Rectangle,White BOPP,4/0 (4 color front),No Coating,Silk,Not Important,2500,0.2048,512.06
"4"" x 5""",Rectangle,White BOPP,4/0 (4 color front),No Coating,Silk,Not Important,5000,0.1326,663.15
"4"" x 5""",Rectangle,White BOPP,4/0 (4 color front),No Coating,Silk,Not Important,10000,0.0988,988.16
"4"" x 5""",Rectangle,White BOPP,4/0 (4 color front),No Coating,Silk,Not Important,15000,0.0922,"1,383.25"
"4"" x 5""",Rectangle,White BOPP,4/0 (4 color front),No Coating,Silk,Off Top (Direction #1),250,1.0127,253.18
"4"" x 5""",Rectangle,White BOPP,4/0 (4 color front),No Coating,Silk,Off Top (Direction #1),500,0.6152,307.58
"4"" x 5""",Rectangle,White BOPP,4/0 (4 color front),No Coating,Silk,Off Top (Direction #1),1000,0.3652,365.15
"4"" x 5""",Rectangle,White BOPP,4/0 (4 color front),No Coating,Silk,Off Top (Direction #1),2500,0.2048,512.06
"4"" x 5""",Rectangle,White BOPP,4/0 (4 color front),No Coating,Silk,Off Top (Direction #1),5000,0.1326,663.15
"4"" x 5""",Rectangle,White BOPP,4/0 (4 color front),No Coating,Silk,Off Top (Direction #1),10000,0.0988,988.16
"4"" x 5""",Rectangle,White BOPP,4/0 (4 color front),No Coating,Silk,Off Top (Direction #1),15000,0.0922,"1,383.25"
"4"" x 5""",Rectangle,White BOPP,4/0 (4 color front),No Coating,Silk,Off Right (Direction #3),250,1.0127,253.18
"4"" x 5""",Rectangle,White BOPP,4/0 (4 color front),No Coating,Silk,Off Right (Direction #3),500,0.6152,307.58
"4"" x 5""",Rectangle,White BOPP,4/0 (4 color front),No Coating,Silk,Off Right (Direction #3),1000,0.3652,365.15
"4"" x 5""",Rectangle,White BOPP,4/0 (4 color front),No Coating,Silk,Off Right (Direction #3),2500,0.2048,512.06
"4"" x 5""",Rectangle,White BOPP,4/0 (4 color front),No Coating,Silk,Off Right (Direction #3),5000,0.1326,663.15
"4"" x 5""",Rectangle,White BOPP,4/0 (4 color front),No Coating,Silk,Off Right (Direction #3),10000,0.0988,988.16
"4"" x 5""",Rectangle,White BOPP,4/0 (4 color front),No Coating,Silk,Off Right (Direction #3),15000,0.0922,"1,383.25"
"4"" x 5""",Rectangle,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),250,0.9527,238.18
"4"" x 5""",Rectangle,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),500,0.5812,290.58
"4"" x 5""",Rectangle,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),1000,0.3462,346.15
"4"" x 5""",Rectangle,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),2500,0.1956,489.06
"4"" x 5""",Rectangle,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),5000,0.1270,635.15
"4"" x 5""",Rectangle,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),10000,0.0954,954.16
"4"" x 5""",Rectangle,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),15000,0.0890,"1,335.25"
"4"" x 5""",Rectangle,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),250,0.9527,238.18
"4"" x 5""",Rectangle,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),500,0.5812,290.58
"4"" x 5""",Rectangle,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),1000,0.3462,346.15
"4"" x 5""",Rectangle,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),2500,0.1956,489.06
"4"" x 5""",Rectangle,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),5000,0.1270,635.15
"4"" x 5""",Rectangle,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),10000,0.0954,954.16
"4"" x 5""",Rectangle,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),15000,0.0890,"1,335.25"
"4"" x 5""",Rectangle,White BOPP,4/0 (4 color front),No Coating,No Lamination,Not Important,250,0.9527,238.18
"4"" x 5""",Rectangle,White BOPP,4/0 (4 color front),No Coating,No Lamination,Not Important,500,0.5812,290.58
"4"" x 5""",Rectangle,White BOPP,4/0 (4 color front),No Coating,No Lamination,Not Important,1000,0.3462,346.15
"4"" x 5""",Rectangle,White BOPP,4/0 (4 color front),No Coating,No Lamination,Not Important,2500,0.1956,489.06
"4"" x 5""",Rectangle,White BOPP,4/0 (4 color front),No Coating,No Lamination,Not Important,5000,0.1270,635.15
"4"" x 5""",Rectangle,White BOPP,4/0 (4 color front),No Coating,No Lamination,Not Important,10000,0.0954,954.16
"4"" x 5""",Rectangle,White BOPP,4/0 (4 color front),No Coating,No Lamination,Not Important,15000,0.0890,"1,335.25"
"4"" x 5""",Rectangle,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),250,0.9527,238.18
"4"" x 5""",Rectangle,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),500,0.5812,290.58
"4"" x 5""",Rectangle,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),1000,0.3462,346.15
"4"" x 5""",Rectangle,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),2500,0.1956,489.06
"4"" x 5""",Rectangle,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),5000,0.1270,635.15
"4"" x 5""",Rectangle,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),10000,0.0954,954.16
"4"" x 5""",Rectangle,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),15000,0.0890,"1,335.25"
"4"" x 5""",Rectangle,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),250,0.9527,238.18
"4"" x 5""",Rectangle,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),500,0.5812,290.58
"4"" x 5""",Rectangle,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),1000,0.3462,346.15
"4"" x 5""",Rectangle,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),2500,0.1956,489.06
"4"" x 5""",Rectangle,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),5000,0.1270,635.15
"4"" x 5""",Rectangle,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),10000,0.0954,954.16
"4"" x 5""",Rectangle,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),15000,0.0890,"1,335.25"
"4"" x 6""",Rectangle,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),250,0.9146,228.66
"4"" x 6""",Rectangle,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),500,0.5653,282.65
"4"" x 6""",Rectangle,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),1000,0.3430,342.99
"4"" x 6""",Rectangle,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),2500,0.2096,523.99
"4"" x 6""",Rectangle,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),5000,0.1664,832.05
"4"" x 6""",Rectangle,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),10000,0.1550,"1,549.75"
"4"" x 6""",Rectangle,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),15000,0.1796,"2,694.60"
"4"" x 6""",Rectangle,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),250,0.9146,228.66
"4"" x 6""",Rectangle,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),500,0.5653,282.65
"4"" x 6""",Rectangle,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),1000,0.3430,342.99
"4"" x 6""",Rectangle,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),2500,0.2096,523.99
"4"" x 6""",Rectangle,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),5000,0.1664,832.05
"4"" x 6""",Rectangle,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),10000,0.1550,"1,549.75"
"4"" x 6""",Rectangle,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),15000,0.1796,"2,694.60"
"4"" x 6""",Rectangle,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Not Important,250,0.9146,228.66
"4"" x 6""",Rectangle,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Not Important,500,0.5653,282.65
"4"" x 6""",Rectangle,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Not Important,1000,0.3430,342.99
"4"" x 6""",Rectangle,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Not Important,2500,0.2096,523.99
"4"" x 6""",Rectangle,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Not Important,5000,0.1664,832.05
"4"" x 6""",Rectangle,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Not Important,10000,0.1550,"1,549.75"
"4"" x 6""",Rectangle,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Not Important,15000,0.1796,"2,694.60"
"4"" x 6""",Rectangle,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),250,0.9146,228.66
"4"" x 6""",Rectangle,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),500,0.5653,282.65
"4"" x 6""",Rectangle,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),1000,0.3430,342.99
"4"" x 6""",Rectangle,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),2500,0.2096,523.99
"4"" x 6""",Rectangle,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),5000,0.1664,832.05
"4"" x 6""",Rectangle,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),10000,0.1550,"1,549.75"
"4"" x 6""",Rectangle,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),15000,0.1796,"2,694.60"
"4"" x 6""",Rectangle,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),250,0.9146,228.66
"4"" x 6""",Rectangle,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),500,0.5653,282.65
"4"" x 6""",Rectangle,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),1000,0.3430,342.99
