SIZE ,SHAPE ,STOCK ,COLORSPEC ,COATING ,LAMINATION ,UNWIND OPTIONS ,RunSize,UnitPrice,TotalPrice
"6"" x 6""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Bottom (Direction #2),2500,0.2502,625.61
"6"" x 6""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Bottom (Direction #2),5000,0.2064,"1,032.11"
"6"" x 6""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Bottom (Direction #2),10000,0.1548,"1,548.17"
"6"" x 6""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Off Bottom (Direction #2),15000,0.1445,"2,167.43"
"6"" x 6""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Not Important,250,0.9273,231.82
"6"" x 6""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Not Important,500,0.5907,295.34
"6"" x 6""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Not Important,1000,0.3779,377.91
"6"" x 6""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Not Important,2500,0.2502,625.61
"6"" x 6""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Not Important,5000,0.2064,"1,032.11"
"6"" x 6""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Not Important,10000,0.1548,"1,548.17"
"6"" x 6""",Square,Semi-Gloss,4/0 (4 color front),No Coating,Gloss,Not Important,15000,0.1445,"2,167.43"
"6"" x 6""",Square,White BOPP,4/0 (4 color front),No Coating,Silk,Off Top (Direction #1),250,1.0889,272.24
"6"" x 6""",Square,White BOPP,4/0 (4 color front),No Coating,Silk,Off Top (Direction #1),500,0.6914,345.68
"6"" x 6""",Square,White BOPP,4/0 (4 color front),No Coating,Silk,Off Top (Direction #1),1000,0.4382,438.20
"6"" x 6""",Square,White BOPP,4/0 (4 color front),No Coating,Silk,Off Top (Direction #1),2500,0.2810,702.60
"6"" x 6""",Square,White BOPP,4/0 (4 color front),No Coating,Silk,Off Top (Direction #1),5000,0.1823,911.43
"6"" x 6""",Square,White BOPP,4/0 (4 color front),No Coating,Silk,Off Top (Direction #1),10000,0.1359,"1,359.14"
"6"" x 6""",Square,White BOPP,4/0 (4 color front),No Coating,Silk,Off Top (Direction #1),15000,0.1269,"1,902.92"
"6"" x 6""",Square,White BOPP,4/0 (4 color front),No Coating,Silk,Off Right (Direction #3),250,1.0889,272.24
"6"" x 6""",Square,White BOPP,4/0 (4 color front),No Coating,Silk,Off Right (Direction #3),500,0.6914,345.68
"6"" x 6""",Square,White BOPP,4/0 (4 color front),No Coating,Silk,Off Right (Direction #3),1000,0.4382,438.20
"6"" x 6""",Square,White BOPP,4/0 (4 color front),No Coating,Silk,Off Right (Direction #3),2500,0.2810,702.60
"6"" x 6""",Square,White BOPP,4/0 (4 color front),No Coating,Silk,Off Right (Direction #3),5000,0.1823,911.43
"6"" x 6""",Square,White BOPP,4/0 (4 color front),No Coating,Silk,Off Right (Direction #3),10000,0.1359,"1,359.14"
"6"" x 6""",Square,White BOPP,4/0 (4 color front),No Coating,Silk,Off Right (Direction #3),15000,0.1269,"1,902.92"
"6"" x 6""",Square,White BOPP,4/0 (4 color front),No Coating,Silk,Off Left (Direction #4),250,1.0889,272.24
"6"" x 6""",Square,White BOPP,4/0 (4 color front),No Coating,Silk,Off Left (Direction #4),500,0.6914,345.68
"6"" x 6""",Square,White BOPP,4/0 (4 color front),No Coating,Silk,Off Left (Direction #4),1000,0.4382,438.20
"6"" x 6""",Square,White BOPP,4/0 (4 color front),No Coating,Silk,Off Left (Direction #4),2500,0.2810,702.60
"6"" x 6""",Square,White BOPP,4/0 (4 color front),No Coating,Silk,Off Left (Direction #4),5000,0.1823,911.43
"6"" x 6""",Square,White BOPP,4/0 (4 color front),No Coating,Silk,Off Left (Direction #4),10000,0.1359,"1,359.14"
"6"" x 6""",Square,White BOPP,4/0 (4 color front),No Coating,Silk,Off Left (Direction #4),15000,0.1269,"1,902.92"
"6"" x 6""",Square,White BOPP,4/0 (4 color front),No Coating,Silk,Off Bottom (Direction #2),250,1.0889,272.24
"6"" x 6""",Square,White BOPP,4/0 (4 color front),No Coating,Silk,Off Bottom (Direction #2),500,0.6914,345.68
"6"" x 6""",Square,White BOPP,4/0 (4 color front),No Coating,Silk,Off Bottom (Direction #2),1000,0.4382,438.20
"6"" x 6""",Square,White BOPP,4/0 (4 color front),No Coating,Silk,Off Bottom (Direction #2),2500,0.2810,702.60
"6"" x 6""",Square,White BOPP,4/0 (4 color front),No Coating,Silk,Off Bottom (Direction #2),5000,0.1823,911.43
"6"" x 6""",Square,White BOPP,4/0 (4 color front),No Coating,Silk,Off Bottom (Direction #2),10000,0.1359,"1,359.14"
"6"" x 6""",Square,White BOPP,4/0 (4 color front),No Coating,Silk,Off Bottom (Direction #2),15000,0.1269,"1,902.92"
"6"" x 6""",Square,White BOPP,4/0 (4 color front),No Coating,Silk,Not Important,250,1.0889,272.24
"6"" x 6""",Square,White BOPP,4/0 (4 color front),No Coating,Silk,Not Important,500,0.6914,345.68
"6"" x 6""",Square,White BOPP,4/0 (4 color front),No Coating,Silk,Not Important,1000,0.4382,438.20
"6"" x 6""",Square,White BOPP,4/0 (4 color front),No Coating,Silk,Not Important,2500,0.2810,702.60
"6"" x 6""",Square,White BOPP,4/0 (4 color front),No Coating,Silk,Not Important,5000,0.1823,911.43
"6"" x 6""",Square,White BOPP,4/0 (4 color front),No Coating,Silk,Not Important,10000,0.1359,"1,359.14"
"6"" x 6""",Square,White BOPP,4/0 (4 color front),No Coating,Silk,Not Important,15000,0.1269,"1,902.92"
"6"" x 6""",Square,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),250,1.0289,257.24
"6"" x 6""",Square,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),500,0.6574,328.68
"6"" x 6""",Square,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),1000,0.4192,419.20
"6"" x 6""",Square,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),2500,0.2718,679.60
"6"" x 6""",Square,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),5000,0.1767,883.43
"6"" x 6""",Square,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),10000,0.1325,"1,325.14"
"6"" x 6""",Square,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),15000,0.1237,"1,854.92"
"6"" x 6""",Square,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),250,1.0289,257.24
"6"" x 6""",Square,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),500,0.6574,328.68
"6"" x 6""",Square,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),1000,0.4192,419.20
"6"" x 6""",Square,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),2500,0.2718,679.60
"6"" x 6""",Square,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),5000,0.1767,883.43
"6"" x 6""",Square,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),10000,0.1325,"1,325.14"
"6"" x 6""",Square,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),15000,0.1237,"1,854.92"
"6"" x 6""",Square,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),250,1.0289,257.24
"6"" x 6""",Square,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),500,0.6574,328.68
"6"" x 6""",Square,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),1000,0.4192,419.20
"6"" x 6""",Square,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),2500,0.2718,679.60
"6"" x 6""",Square,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),5000,0.1767,883.43
"6"" x 6""",Square,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),10000,0.1325,"1,325.14"
"6"" x 6""",Square,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),15000,0.1237,"1,854.92"
"6"" x 6""",Square,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),250,1.0289,257.24
"6"" x 6""",Square,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),500,0.6574,328.68
"6"" x 6""",Square,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),1000,0.4192,419.20
"6"" x 6""",Square,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),2500,0.2718,679.60
"6"" x 6""",Square,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),5000,0.1767,883.43
"6"" x 6""",Square,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),10000,0.1325,"1,325.14"
"6"" x 6""",Square,White BOPP,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),15000,0.1237,"1,854.92"
"6"" x 6""",Square,White BOPP,4/0 (4 color front),No Coating,No Lamination,Not Important,250,1.0289,257.24
"6"" x 6""",Square,White BOPP,4/0 (4 color front),No Coating,No Lamination,Not Important,500,0.6574,328.68
"6"" x 6""",Square,White BOPP,4/0 (4 color front),No Coating,No Lamination,Not Important,1000,0.4192,419.20
"6"" x 6""",Square,White BOPP,4/0 (4 color front),No Coating,No Lamination,Not Important,2500,0.2718,679.60
"6"" x 6""",Square,White BOPP,4/0 (4 color front),No Coating,No Lamination,Not Important,5000,0.1767,883.43
"6"" x 6""",Square,White BOPP,4/0 (4 color front),No Coating,No Lamination,Not Important,10000,0.1325,"1,325.14"
"6"" x 6""",Square,White BOPP,4/0 (4 color front),No Coating,No Lamination,Not Important,15000,0.1237,"1,854.92"
"6.5"" x 6.5""",Square,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),250,0.9908,247.71
"6.5"" x 6.5""",Square,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),500,0.6447,322.34
"6.5"" x 6.5""",Square,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),1000,0.4176,417.60
"6.5"" x 6.5""",Square,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),2500,0.3277,819.34
"6.5"" x 6.5""",Square,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),5000,0.2417,"1,208.36"
"6.5"" x 6.5""",Square,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),10000,0.1902,"1,902.26"
"6.5"" x 6.5""",Square,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),15000,0.2287,"3,429.78"
"6.5"" x 6.5""",Square,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),250,0.9908,247.71
"6.5"" x 6.5""",Square,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),500,0.6447,322.34
"6.5"" x 6.5""",Square,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),1000,0.4176,417.60
"6.5"" x 6.5""",Square,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),2500,0.3277,819.34
"6.5"" x 6.5""",Square,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),5000,0.2417,"1,208.36"
"6.5"" x 6.5""",Square,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),10000,0.1902,"1,902.26"
"6.5"" x 6.5""",Square,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),15000,0.2287,"3,429.78"
"6.5"" x 6.5""",Square,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),250,0.9908,247.71
"6.5"" x 6.5""",Square,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),500,0.6447,322.34
"6.5"" x 6.5""",Square,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),1000,0.4176,417.60
"6.5"" x 6.5""",Square,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),2500,0.3277,819.34
"6.5"" x 6.5""",Square,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),5000,0.2417,"1,208.36"
"6.5"" x 6.5""",Square,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),10000,0.1902,"1,902.26"
"6.5"" x 6.5""",Square,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),15000,0.2287,"3,429.78"
"6.5"" x 6.5""",Square,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),250,0.9908,247.71
"6.5"" x 6.5""",Square,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),500,0.6447,322.34
"6.5"" x 6.5""",Square,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),1000,0.4176,417.60
"6.5"" x 6.5""",Square,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),2500,0.3277,819.34
"6.5"" x 6.5""",Square,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),5000,0.2417,"1,208.36"
"6.5"" x 6.5""",Square,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),10000,0.1902,"1,902.26"
"6.5"" x 6.5""",Square,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),15000,0.2287,"3,429.78"
"6.5"" x 6.5""",Square,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Not Important,250,0.9908,247.71
"6.5"" x 6.5""",Square,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Not Important,500,0.6447,322.34
"6.5"" x 6.5""",Square,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Not Important,1000,0.4176,417.60
"6.5"" x 6.5""",Square,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Not Important,2500,0.3277,819.34
"6.5"" x 6.5""",Square,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Not Important,5000,0.2417,"1,208.36"
"6.5"" x 6.5""",Square,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Not Important,10000,0.1902,"1,902.26"
"6.5"" x 6.5""",Square,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Not Important,15000,0.2287,"3,429.78"
"6.5"" x 6.5""",Square,Bright Silver Metallic,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),250,1.1606,290.15
"6.5"" x 6.5""",Square,Bright Silver Metallic,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),500,0.7593,379.64
"6.5"" x 6.5""",Square,Bright Silver Metallic,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),1000,0.5081,508.11
"6.5"" x 6.5""",Square,Bright Silver Metallic,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),2500,0.3869,967.15
"6.5"" x 6.5""",Square,Bright Silver Metallic,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),5000,0.3063,"1,531.57"
"6.5"" x 6.5""",Square,Bright Silver Metallic,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),10000,0.2497,"2,497.26"
"6.5"" x 6.5""",Square,Bright Silver Metallic,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),15000,0.2483,"3,724.25"
"6.5"" x 6.5""",Square,Bright Silver Metallic,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),250,1.1606,290.15
"6.5"" x 6.5""",Square,Bright Silver Metallic,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),500,0.7593,379.64
"6.5"" x 6.5""",Square,Bright Silver Metallic,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),1000,0.5081,508.11
"6.5"" x 6.5""",Square,Bright Silver Metallic,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),2500,0.3869,967.15
"6.5"" x 6.5""",Square,Bright Silver Metallic,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),5000,0.3063,"1,531.57"
"6.5"" x 6.5""",Square,Bright Silver Metallic,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),10000,0.2497,"2,497.26"
"6.5"" x 6.5""",Square,Bright Silver Metallic,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),15000,0.2483,"3,724.25"
"6.5"" x 6.5""",Square,Bright Silver Metallic,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),250,1.1606,290.15
"6.5"" x 6.5""",Square,Bright Silver Metallic,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),500,0.7593,379.64
"6.5"" x 6.5""",Square,Bright Silver Metallic,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),1000,0.5081,508.11
"6.5"" x 6.5""",Square,Bright Silver Metallic,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),2500,0.3869,967.15
"6.5"" x 6.5""",Square,Bright Silver Metallic,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),5000,0.3063,"1,531.57"
"6.5"" x 6.5""",Square,Bright Silver Metallic,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),10000,0.2497,"2,497.26"
"6.5"" x 6.5""",Square,Bright Silver Metallic,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),15000,0.2483,"3,724.25"
"6.5"" x 6.5""",Square,Bright Silver Metallic,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),250,1.1606,290.15
"6.5"" x 6.5""",Square,Bright Silver Metallic,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),500,0.7593,379.64
"6.5"" x 6.5""",Square,Bright Silver Metallic,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),1000,0.5081,508.11
"6.5"" x 6.5""",Square,Bright Silver Metallic,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),2500,0.3869,967.15
"6.5"" x 6.5""",Square,Bright Silver Metallic,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),5000,0.3063,"1,531.57"
"6.5"" x 6.5""",Square,Bright Silver Metallic,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),10000,0.2497,"2,497.26"
"6.5"" x 6.5""",Square,Bright Silver Metallic,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),15000,0.2483,"3,724.25"
"6.5"" x 6.5""",Square,Bright Silver Metallic,4/0 (4 color front),No Coating,No Lamination,Not Important,250,1.1606,290.15
"6.5"" x 6.5""",Square,Bright Silver Metallic,4/0 (4 color front),No Coating,No Lamination,Not Important,500,0.7593,379.64
"6.5"" x 6.5""",Square,Bright Silver Metallic,4/0 (4 color front),No Coating,No Lamination,Not Important,1000,0.5081,508.11
"6.5"" x 6.5""",Square,Bright Silver Metallic,4/0 (4 color front),No Coating,No Lamination,Not Important,2500,0.3869,967.15
"6.5"" x 6.5""",Square,Bright Silver Metallic,4/0 (4 color front),No Coating,No Lamination,Not Important,5000,0.3063,"1,531.57"
"6.5"" x 6.5""",Square,Bright Silver Metallic,4/0 (4 color front),No Coating,No Lamination,Not Important,10000,0.2497,"2,497.26"
"6.5"" x 6.5""",Square,Bright Silver Metallic,4/0 (4 color front),No Coating,No Lamination,Not Important,15000,0.2483,"3,724.25"
"6.5"" x 6.5""",Square,Bright Silver Metallic,4/0 with White Mask,No Coating,No Lamination,Off Top (Direction #1),250,1.2449,311.23
"6.5"" x 6.5""",Square,Bright Silver Metallic,4/0 with White Mask,No Coating,No Lamination,Off Top (Direction #1),500,0.8193,409.66
"6.5"" x 6.5""",Square,Bright Silver Metallic,4/0 with White Mask,No Coating,No Lamination,Off Top (Direction #1),1000,0.5510,550.99
"6.5"" x 6.5""",Square,Bright Silver Metallic,4/0 with White Mask,No Coating,No Lamination,Off Top (Direction #1),2500,0.4186,"1,046.40"
"6.5"" x 6.5""",Square,Bright Silver Metallic,4/0 with White Mask,No Coating,No Lamination,Off Top (Direction #1),5000,0.3338,"1,668.84"
"6.5"" x 6.5""",Square,Bright Silver Metallic,4/0 with White Mask,No Coating,No Lamination,Off Top (Direction #1),10000,0.2731,"2,731.12"
"6.5"" x 6.5""",Square,Bright Silver Metallic,4/0 with White Mask,No Coating,No Lamination,Off Top (Direction #1),15000,0.2715,"4,072.86"
"6.5"" x 6.5""",Square,Bright Silver Metallic,4/0 with White Mask,No Coating,No Lamination,Off Right (Direction #3),250,1.2449,311.23
"6.5"" x 6.5""",Square,Bright Silver Metallic,4/0 with White Mask,No Coating,No Lamination,Off Right (Direction #3),500,0.8193,409.66
"6.5"" x 6.5""",Square,Bright Silver Metallic,4/0 with White Mask,No Coating,No Lamination,Off Right (Direction #3),1000,0.5510,550.99
"6.5"" x 6.5""",Square,Bright Silver Metallic,4/0 with White Mask,No Coating,No Lamination,Off Right (Direction #3),2500,0.4186,"1,046.40"
"6.5"" x 6.5""",Square,Bright Silver Metallic,4/0 with White Mask,No Coating,No Lamination,Off Right (Direction #3),5000,0.3338,"1,668.84"
"6.5"" x 6.5""",Square,Bright Silver Metallic,4/0 with White Mask,No Coating,No Lamination,Off Right (Direction #3),10000,0.2731,"2,731.12"
"6.5"" x 6.5""",Square,Bright Silver Metallic,4/0 with White Mask,No Coating,No Lamination,Off Right (Direction #3),15000,0.2715,"4,072.86"
"6.5"" x 6.5""",Square,Bright Silver Metallic,4/0 with White Mask,No Coating,No Lamination,Off Left (Direction #4),250,1.2449,311.23
"6.5"" x 6.5""",Square,Bright Silver Metallic,4/0 with White Mask,No Coating,No Lamination,Off Left (Direction #4),500,0.8193,409.66
"6.5"" x 6.5""",Square,Bright Silver Metallic,4/0 with White Mask,No Coating,No Lamination,Off Left (Direction #4),1000,0.5510,550.99
"6.5"" x 6.5""",Square,Bright Silver Metallic,4/0 with White Mask,No Coating,No Lamination,Off Left (Direction #4),2500,0.4186,"1,046.40"
"6.5"" x 6.5""",Square,Bright Silver Metallic,4/0 with White Mask,No Coating,No Lamination,Off Left (Direction #4),5000,0.3338,"1,668.84"
"6.5"" x 6.5""",Square,Bright Silver Metallic,4/0 with White Mask,No Coating,No Lamination,Off Left (Direction #4),10000,0.2731,"2,731.12"
"6.5"" x 6.5""",Square,Bright Silver Metallic,4/0 with White Mask,No Coating,No Lamination,Off Left (Direction #4),15000,0.2715,"4,072.86"
"6.5"" x 6.5""",Square,Bright Silver Metallic,4/0 with White Mask,No Coating,No Lamination,Off Bottom (Direction #2),250,1.2449,311.23
"6.5"" x 6.5""",Square,Bright Silver Metallic,4/0 with White Mask,No Coating,No Lamination,Off Bottom (Direction #2),500,0.8193,409.66
"6.5"" x 6.5""",Square,Bright Silver Metallic,4/0 with White Mask,No Coating,No Lamination,Off Bottom (Direction #2),1000,0.5510,550.99
"6.5"" x 6.5""",Square,Bright Silver Metallic,4/0 with White Mask,No Coating,No Lamination,Off Bottom (Direction #2),2500,0.4186,"1,046.40"
"6.5"" x 6.5""",Square,Bright Silver Metallic,4/0 with White Mask,No Coating,No Lamination,Off Bottom (Direction #2),5000,0.3338,"1,668.84"
"6.5"" x 6.5""",Square,Bright Silver Metallic,4/0 with White Mask,No Coating,No Lamination,Off Bottom (Direction #2),10000,0.2731,"2,731.12"
"6.5"" x 6.5""",Square,Bright Silver Metallic,4/0 with White Mask,No Coating,No Lamination,Off Bottom (Direction #2),15000,0.2715,"4,072.86"
"6.5"" x 6.5""",Square,Bright Silver Metallic,4/0 with White Mask,No Coating,No Lamination,Not Important,250,1.2449,311.23
"6.5"" x 6.5""",Square,Bright Silver Metallic,4/0 with White Mask,No Coating,No Lamination,Not Important,500,0.8193,409.66
"6.5"" x 6.5""",Square,Bright Silver Metallic,4/0 with White Mask,No Coating,No Lamination,Not Important,1000,0.5510,550.99
"6.5"" x 6.5""",Square,Bright Silver Metallic,4/0 with White Mask,No Coating,No Lamination,Not Important,2500,0.4186,"1,046.40"
"6.5"" x 6.5""",Square,Bright Silver Metallic,4/0 with White Mask,No Coating,No Lamination,Not Important,5000,0.3338,"1,668.84"
"6.5"" x 6.5""",Square,Bright Silver Metallic,4/0 with White Mask,No Coating,No Lamination,Not Important,10000,0.2731,"2,731.12"
"6.5"" x 6.5""",Square,Bright Silver Metallic,4/0 with White Mask,No Coating,No Lamination,Not Important,15000,0.2715,"4,072.86"
"6.5"" x 6.5""",Square,Clear BOPP,4/0 (4 color front),No Coating,Silk,Off Top (Direction #1),250,1.2668,316.69
"6.5"" x 6.5""",Square,Clear BOPP,4/0 (4 color front),No Coating,Silk,Off Top (Direction #1),500,0.8280,413.98
"6.5"" x 6.5""",Square,Clear BOPP,4/0 (4 color front),No Coating,Silk,Off Top (Direction #1),1000,0.5541,554.11
"6.5"" x 6.5""",Square,Clear BOPP,4/0 (4 color front),No Coating,Silk,Off Top (Direction #1),2500,0.4157,"1,039.23"
"6.5"" x 6.5""",Square,Clear BOPP,4/0 (4 color front),No Coating,Silk,Off Top (Direction #1),5000,0.3295,"1,647.62"
"6.5"" x 6.5""",Square,Clear BOPP,4/0 (4 color front),No Coating,Silk,Off Top (Direction #1),10000,0.2686,"2,685.73"
"6.5"" x 6.5""",Square,Clear BOPP,4/0 (4 color front),No Coating,Silk,Off Top (Direction #1),15000,0.2668,"4,001.77"
"6.5"" x 6.5""",Square,Clear BOPP,4/0 (4 color front),No Coating,Silk,Off Right (Direction #3),250,1.2668,316.69
"6.5"" x 6.5""",Square,Clear BOPP,4/0 (4 color front),No Coating,Silk,Off Right (Direction #3),500,0.8280,413.98
"6.5"" x 6.5""",Square,Clear BOPP,4/0 (4 color front),No Coating,Silk,Off Right (Direction #3),1000,0.5541,554.11
"6.5"" x 6.5""",Square,Clear BOPP,4/0 (4 color front),No Coating,Silk,Off Right (Direction #3),2500,0.4157,"1,039.23"
"6.5"" x 6.5""",Square,Clear BOPP,4/0 (4 color front),No Coating,Silk,Off Right (Direction #3),5000,0.3295,"1,647.62"
"6.5"" x 6.5""",Square,Clear BOPP,4/0 (4 color front),No Coating,Silk,Off Right (Direction #3),10000,0.2686,"2,685.73"
"6.5"" x 6.5""",Square,Clear BOPP,4/0 (4 color front),No Coating,Silk,Off Right (Direction #3),15000,0.2668,"4,001.77"
"6.5"" x 6.5""",Square,Clear BOPP,4/0 (4 color front),No Coating,Silk,Off Left (Direction #4),250,1.2668,316.69
"6.5"" x 6.5""",Square,Clear BOPP,4/0 (4 color front),No Coating,Silk,Off Left (Direction #4),500,0.8280,413.98
"6.5"" x 6.5""",Square,Clear BOPP,4/0 (4 color front),No Coating,Silk,Off Left (Direction #4),1000,0.5541,554.11
"6.5"" x 6.5""",Square,Clear BOPP,4/0 (4 color front),No Coating,Silk,Off Left (Direction #4),2500,0.4157,"1,039.23"
"6.5"" x 6.5""",Square,Clear BOPP,4/0 (4 color front),No Coating,Silk,Off Left (Direction #4),5000,0.3295,"1,647.62"
"6.5"" x 6.5""",Square,Clear BOPP,4/0 (4 color front),No Coating,Silk,Off Left (Direction #4),10000,0.2686,"2,685.73"
"6.5"" x 6.5""",Square,Clear BOPP,4/0 (4 color front),No Coating,Silk,Off Left (Direction #4),15000,0.2668,"4,001.77"
